i,tau,f_x,f_b,delta_f,dist,rate,maha_x,maha_b,valid,id_gap
8,0.01579042710363865,0.9999929410986402,0.9999929183331153,2.2765524909651447e-08,0.035905328531552635,0.0,0.0,0.0,1,3.2562701823279916e-05
8,0.023567141965031624,0.9999929410986402,0.9999927239531288,2.171455114607923e-07,0.048889704507651975,0.0,0.0,0.0,1,-0.09312904159124602
8,0.03517385199666023,0.9999929410986402,0.9999923185823836,6.225162566542153e-07,0.06639584206934838,0.0,0.0,0.0,1,-0.04013331587159369
8,0.05249682068824768,0.9999929410986402,0.9999915392779676,1.4018206726529314e-06,0.09044007276407151,0.0,0.0,0.0,1,1.492685475712463e-05
8,0.07835126668214798,0.9999929410986402,0.9999899483391241,2.9927595160961218e-06,0.12386172200263133,0.0,0.0,0.0,1,-0.3486765500271498
8,0.11693891882896423,0.9999929410986402,0.9999867523123199,6.188786320304729e-06,0.17035843036980722,0.0,0.0,0.0,1,-5.757395743932747e-06
8,0.17453081905841827,0.9999929410986402,0.9999799412274789,1.2999871161323284e-05,0.2344756574699735,0.0,0.0,0.0,1,-0.2499053409453041
8,0.2604864537715912,0.9999929410986402,0.9999634653560111,2.947574262912589e-05,0.32138779549582575,0.0,0.0,0.0,1,-0.24713659990791895
8,0.38877490162849426,0.9999929410986402,0.9999156877986927,7.725329994756613e-05,0.43618037114532765,0.0,0.0,0.0,1,1.4831965699291239e-05
8,0.580244779586792,0.9999929410986402,0.999761277444065,0.00023166365457527593,0.5825826368755569,0.0,0.0,0.0,1,0.14615909403406313
8,0.8660127520561218,0.9999929410986402,0.9991593291899225,0.0008336119087177796,0.7615309587390149,0.0,0.0,0.0,1,1.2151576822994059e-05
8,1.2925201654434204,0.9999929410986402,0.9962667751411545,0.003726165957485761,0.9700534526045654,0.0,0.0,0.0,1,0.08465053675594886
8,1.929080605506897,0.9999929410986402,0.979366385082362,0.020626556016278275,1.2006655845176364,0.0,0.0,0.0,1,5.3462675817739225e-05
8,2.8791441917419434,0.9999929410986402,0.8763418638287217,0.12365107726991853,1.4414279519051132,0.0,0.0,0.0,1,-0.0037597435908305887
8,4.297110080718994,0.9999929410986402,0.45585748475867227,0.544135456339968,1.6773435705480693,0.0,0.0,0.0,1,1.2175302239292307e-05
8,6.413417339324951,0.9999929410986402,0.09865951482446772,0.9013334262741726,1.893553853863977,0.0,0.0,0.0,1,-0.04013248799904723
8,9.571996688842773,0.9999929410986402,0.016886263698728844,0.9831066773999114,2.079130769279547,0.0,0.0,0.0,1,0.00015960027972539148
8,14.286163330078125,0.9999929410986402,0.003827679474448387,0.9961652616241918,2.2292529230831217,0.0,0.0,0.0,1,0.008613237973586096
8,21.32203483581543,0.9999929410986402,0.0012472310143654213,0.9987457100842748,2.3448054907631275,0.0,0.0,0.0,1,0.1403705588108849
8,31.823041915893555,0.9999929410986402,0.0005473455706800839,0.9994455955279602,2.430326702154589,0.0,0.0,0.0,1,0.00015960027972539148
8,47.49574661254883,0.9999929410986402,0.00032748162077889364,0.9996654594778613,2.4917785833262323,0.0,0.0,0.0,1,0.1042919721693023
8,70.88719177246094,0.9999929410986402,0.00022772303394405185,0.9997652180646962,2.534996638535226,0.0,0.0,0.0,1,3.200588416296668e-06
8,105.79882049560547,0.9999929410986402,0.0001773466858271834,0.9998155944128131,2.5649316316180006,0.0,0.0,0.0,1,0.043962433040370175
9,0.010579882189631462,0.9999963809263062,0.9999964440177412,-6.309143507632342e-08,0.03317909003510515,0.0,0.0,0.0,1,0.29023497135530396
9,0.01579042710363865,0.9999963809263062,0.9999964286142583,-4.768795214271648e-08,0.04561065574746545,0.0,0.0,0.0,1,-3.737411423898607e-05
9,0.023567141965031624,0.9999963809263062,0.9999963763430028,4.5833034034714615e-09,0.06183620668461505,0.0,0.0,0.0,1,0.00041234856557481603
9,0.03517385199666023,0.9999963809263062,0.9999962562081973,1.247181088404048e-07,0.08281316191053256,0.0,0.0,0.0,1,3.920652932420943e-06
9,0.05249682068824768,0.9999963809263062,0.9999960151680852,3.6575822093265487e-07,0.10961107841664577,0.0,0.0,0.0,1,-0.18206215599702125
9,0.07835126668214798,0.9999963809263062,0.9999955454869773,8.354393288279027e-07,0.143225726434579,0.0,0.0,0.0,1,-0.3222348370197572
9,0.11693891882896423,0.9999963809263062,0.9999946205341905,1.7603921156350566e-06,0.18455731792221777,0.0,0.0,0.0,1,-0.5116152165413576
9,0.17453081905841827,0.9999963809263062,0.9999927697625312,3.6111637750080305e-06,0.234949172163358,0.0,0.0,0.0,1,-0.4610988338098829
9,0.2604864537715912,0.9999963809263062,0.9999887004395019,7.680486804217956e-06,0.29734490458833956,0.0,0.0,0.0,1,6.039011990366383e-06
9,0.38877490162849426,0.9999963809263062,0.9999783698244069,1.801110189925126e-05,0.3773583459409623,0.0,0.0,0.0,1,1.8493488777360234e-05
9,0.580244779586792,0.9999963809263062,0.999945258032484,5.112289382214197e-05,0.4829806762069514,0.0,0.0,0.0,1,-0.18348869201541268
9,0.8660127520561218,0.9999963809263062,0.9998084712119997,0.00018790971430648895,0.6221526938194744,0.0,0.0,0.0,1,-2.8679452741542377e-06
9,1.2925201654434204,0.9999963809263062,0.9990719887761966,0.000924392150109532,0.7989250968649072,0.0,0.0,0.0,1,-5.844034967783518e-05
9,1.929080605506897,0.9999963809263062,0.9934818680776583,0.006514512848647902,1.0100239791191734,0.0,0.0,0.0,1,-0.00013078720513537423
9,2.8791441917419434,0.9999963809263062,0.9402671826348695,0.059729198291436636,1.2436814248651666,0.0,0.0,0.0,1,0.006279323612113863
9,4.297110080718994,0.9999963809263062,0.5660784118765393,0.43391796904976687,1.4819226134905303,0.0,0.0,0.0,1,0.2549924815330764
9,6.413417339324951,0.9999963809263062,0.10712794816693019,0.892868432759376,1.705785816213612,0.0,0.0,0.0,1,-6.297619176809377e-06
9,9.571996688842773,0.9999963809263062,0.014414917096787338,0.9855814638295188,1.9008235688302584,0.0,0.0,0.0,1,0.059616401808632535
9,14.286163330078125,0.9999963809263062,0.003394553332766585,0.9966018275935395,2.0599859341590037,0.0,0.0,0.0,1,-7.647019235612618e-07
9,21.32203483581543,0.9999963809263062,0.0011451330277125861,0.9988512478985936,2.183126910705524,0.0,0.0,0.0,1,0.32225181011127
9,31.823041915893555,0.9999963809263062,0.0005026040026866912,0.9994937769236195,2.274542568884521,0.0,0.0,0.0,1,0.25816756022189985
9,47.49574661254883,0.9999963809263062,0.0003111069673287771,0.9996852739589774,2.340351519098074,0.0,0.0,0.0,1,0.12080820601356301
9,70.88719177246094,0.9999963809263062,0.00022033874612534447,0.9997760421801808,2.3866869080682376,0.0,0.0,0.0,1,-9.982049701262596e-07
9,105.79882049560547,0.9999963809263062,0.00017384151034664392,0.9998225394159596,2.4188043868414795,0.0,0.0,0.0,1,-2.318358720887481e-06
10,0.010579882189631462,0.9999934754771005,0.9999940170382495,-5.415611490366956e-07,0.05372523973752107,0.0,0.0,0.0,1,0.05134399763789044
10,0.01579042710363865,0.9999934754771005,0.9999940956953772,-6.202182767367503e-07,0.06933428919358413,0.0,0.0,0.0,1,0.2792943315005627
10,0.023567141965031624,0.9999934754771005,0.9999941118315785,-6.363544780008112e-07,0.0865117383803913,0.0,0.0,0.0,1,0.17750855395380533
10,0.03517385199666023,0.9999934754771005,0.9999940097269625,-5.342498620164449e-07,0.10474304717844088,0.0,0.0,0.0,1,9.320348977492898e-06
10,0.05249682068824768,0.9999934754771005,0.9999937071402125,-2.3166311202693635e-07,0.12425763607659386,0.0,0.0,0.0,1,0.25099013448627483
10,0.07835126668214798,0.9999934754771005,0.9999930674650227,4.080120777905094e-07,0.14677572668107042,0.0,0.0,0.0,1,0.001077318567754948
10,0.11693891882896423,0.9999934754771005,0.9999918273413605,1.6481357399955598e-06,0.17609426517977686,0.0,0.0,0.0,1,0.251675169684617
10,0.17453081905841827,0.9999934754771005,0.9999894048451047,4.070631995811702e-06,0.2181452879216159,0.0,0.0,0.0,1,-0.24186908820912928
10,0.2604864537715912,0.9999934754771005,0.9999843326957252,9.142781375315323e-06,0.2802419654320685,0.0,0.0,0.0,1,-0.01387254315224229
10,0.38877490162849426,0.9999934754771005,0.999972262105721,2.1213371379502632e-05,0.3697951123204258,0.0,0.0,0.0,1,-0.046973072860322845
10,0.580244779586792,0.9999934754771005,0.999935772721051,5.7702756049438086e-05,0.4930771343671128,0.0,0.0,0.0,1,0.027130695927243154
10,0.8660127520561218,0.9999934754771005,0.999793559048739,0.0001999164283614796,0.6540014300110766,0.0,0.0,0.0,1,0.06021540132643399
10,1.2925201654434204,0.9999934754771005,0.9990358775142432,0.0009575979628573261,0.8524939914186138,0.0,0.0,0.0,1,2.2237798511515194e-06
10,1.929080605506897,0.9999934754771005,0.9936528817968676,0.0063405936802328755,1.0826192157643844,0.0,0.0,0.0,1,-0.020642461770636333
10,2.8791441917419434,0.9999934754771005,0.9474846451857032,0.0525088302913973,1.3316706677545005,0.0,0.0,0.0,1,0.043456305515795546
10,4.297110080718994,0.9999934754771005,0.6070569985246747,0.39293647695242584,1.5818571683771188,0.0,0.0,0.0,1,0.15305706157004662
10,6.413417339324951,0.9999934754771005,0.1311988097529567,0.8687946657241438,1.8148082584282628,0.0,0.0,0.0,1,0.001077318567754948
10,9.571996688842773,0.9999934754771005,0.020520100440118903,0.9794733750369816,2.016669407691084,0.0,0.0,0.0,1,-0.15236135185295996
10,14.286163330078125,0.9999934754771005,0.004440926765243244,0.9955525487118573,2.1808777300026074,0.0,0.0,0.0,1,0.47920459378368024
10,21.32203483581543,0.9999934754771005,0.0013854437416326803,0.9986080317354679,2.307683624072578,0.0,0.0,0.0,1,0.28199930351164615
10,31.823041915893555,0.9999934754771005,0.000574891557920352,0.9994185839191801,2.401712947030708,0.0,0.0,0.0,1,3.1008852544589516e-06
10,47.49574661254883,0.9999934754771005,0.00033904320251089344,0.9996544322745896,2.46935592963,0.0,0.0,0.0,1,-6.574844476414654e-06
10,70.88719177246094,0.9999934754771005,0.00023328843778491247,0.9997601870393156,2.5169615928471236,0.0,0.0,0.0,1,0.26793845684923934
10,105.79882049560547,0.9999934754771005,0.0001805059506485969,0.9998129695264519,2.549950227363834,0.0,0.0,0.0,1,1.1470171297212062e-06
11,0.010579882189631462,0.9999952598506516,0.9999951733249623,8.652568928013693e-08,0.028001784387111043,0.0,0.0,0.0,1,1.4564297924346548e-06
11,0.01579042710363865,0.9999952598506516,0.9999950702125459,1.896381057742147e-07,0.03832761867624884,0.0,0.0,0.0,1,0.45803556709986226
11,0.023567141965031624,0.9999952598506516,0.9999948769898582,3.8286079340199564e-07,0.05174212320420684,0.0,0.0,0.0,1,1.1936730068828894e-06
11,0.03517385199666023,0.9999952598506516,0.9999945290419877,7.308086639179479e-07,0.06909045077582825,0.0,0.0,0.0,1,0.2452112425770607
11,0.05249682068824768,0.9999952598506516,0.9999939135218139,1.3463288377479898e-06,0.09144129160742613,0.0,0.0,0.0,1,-0.32543239747263525
11,0.07835126668214798,0.9999952598506516,0.9999926836397633,2.5762108882831924e-06,0.12000649409580895,0.0,0.0,0.0,1,-0.11167089906694011
11,0.11693891882896423,0.9999952598506516,0.9999903359375036,4.9239131479916765e-06,0.15617695956945912,0.0,0.0,0.0,1,-0.18534502417086218
11,0.17453081905841827,0.9999952598506516,0.999985457989787,9.801860864633305e-06,0.20195284351481232,0.0,0.0,0.0,1,6.3816340102329505e-06
11,0.2604864537715912,0.9999952598506516,0.999974285416587,2.0974434064680025e-05,0.2607213051690567,0.0,0.0,0.0,1,0.28242927831837417
11,0.38877490162849426,0.9999952598506516,0.9999441939576621,5.106589298953246e-05,0.3377475005640112,0.0,0.0,0.0,1,0.454624463624526
11,0.580244779586792,0.9999952598506516,0.9998441188562613,0.0001511409943902864,0.43953025761337416,0.0,0.0,0.0,1,-2.0598981375519188e-05
11,0.8660127520561218,0.9999952598506516,0.9994306179011235,0.0005646419495280997,0.5717884834489801,0.0,0.0,0.0,1,-0.03497866612044745
11,1.2925201654434204,0.9999952598506516,0.9972047455662018,0.0027905142844498743,0.7367205625796059,0.0,0.0,0.0,1,-3.494155714545144e-06
11,1.929080605506897,0.9999952598506516,0.9796889837482824,0.020306276102369236,0.9305733364114134,0.0,0.0,0.0,1,0.27308697538403365
11,2.8791441917419434,0.9999952598506516,0.8352895749722289,0.16470568487842274,1.1427398413054755,0.0,0.0,0.0,1,0.20878938558897767
11,4.297110080718994,0.9999952598506516,0.33408392793221975,0.6659113319184319,1.3575385360995302,0.0,0.0,0.0,1,0.06219333284282347
11,6.413417339324951,0.9999952598506516,0.047421532554008564,0.952573727296643,1.5585313023082628,0.0,0.0,0.0,1,0.24661101487646314
11,9.571996688842773,0.9999952598506516,0.007328086417054625,0.992667173433597,1.7332258696166385,0.0,0.0,0.0,1,0.33891605880237075
11,14.286163330078125,0.9999952598506516,0.002013261706456887,0.9979819981441947,1.8755941032955326,0.0,0.0,0.0,1,0.24133678510873868
11,21.32203483581543,0.9999952598506516,0.0007772923662438281,0.9992179674844078,1.9856562675498037,0.0,0.0,0.0,1,0.324975486127676
11,31.823041915893555,0.9999952598506516,0.0003981272447066471,0.999597132605945,2.067325476005768,0.0,0.0,0.0,1,9.000776209355799e-06
11,47.49574661254883,0.9999952598506516,0.00026636504157281525,0.9997288948090788,2.1261019888314054,0.0,0.0,0.0,1,-9.68990317984364e-07
11,70.88719177246094,0.9999952598506516,0.00019861068735673828,0.9997966491632949,2.167478926959795,0.0,0.0,0.0,1,0.0014317985689592527
11,105.79882049560547,0.9999952598506516,0.00016250768295919093,0.9998327521676924,2.1961563940317794,0.0,0.0,0.0,1,2.537675436009579e-06
12,0.010579882189631462,0.9999802642826745,0.999971755555265,8.508727409539674e-06,0.07126628847437942,0.0,0.0,0.0,1,0.0551505814276827
12,0.01579042710363865,0.9999802642826745,0.9999677924906487,1.2471792025792183e-05,0.0939763916397709,0.0,0.0,0.0,1,0.24916447264433308
12,0.023567141965031624,0.9999802642826745,0.9999619246253078,1.8339657366750473e-05,0.12086110161677455,0.0,0.0,0.0,1,-0.06807482729136877
12,0.03517385199666023,0.9999802642826745,0.9999529313519151,2.7332930759405016e-05,0.15218607310535875,0.0,0.0,0.0,1,0.25023502035405093
12,0.05249682068824768,0.9999802642826745,0.9999385133748148,4.1750907859738895e-05,0.18867102948405243,0.0,0.0,0.0,1,0.2437930834754368
12,0.07835126668214798,0.9999802642826745,0.9999142250462882,6.603923638626163e-05,0.2313611454823266,0.0,0.0,0.0,1,0.1082998153725343
12,0.11693891882896423,0.9999802642826745,0.9998740300194175,0.00010623426325695462,0.28122732613905355,0.0,0.0,0.0,1,-1.7358364763686573e-05
12,0.17453081905841827,0.9999802642826745,0.9997998804487919,0.0001803838338826358,0.3391478378071382,0.0,0.0,0.0,1,-2.0709373290128674e-05
12,0.2604864537715912,0.9999802642826745,0.9996399017384592,0.0003403625442153224,0.4067337871554737,0.0,0.0,0.0,1,6.557752803004746e-07
12,0.38877490162849426,0.9999802642826745,0.9992479241736818,0.0007323401089927017,0.48744409141615896,0.0,0.0,0.0,1,0.26825128535392173
12,0.580244779586792,0.9999802642826745,0.9981191805536399,0.001861083729034596,0.586673278001949,0.0,0.0,0.0,1,0.08983923254248805
12,0.8660127520561218,0.9999802642826745,0.9945760191604647,0.0054042451222098276,0.7100056667266799,0.0,0.0,0.0,1,3.794304615700739e-05
12,1.2925201654434204,0.9999802642826745,0.9806280957102558,0.019352168572418726,0.86027570039033,0.0,0.0,0.0,1,0.2505437081164862
12,1.929080605506897,0.9999802642826745,0.9126066326101975,0.08737363167247703,1.0349762769947082,0.0,0.0,0.0,1,0.261251107566271
12,2.8791441917419434,0.9999802642826745,0.6152551073169281,0.3847251569657464,1.225341132514933,0.0,0.0,0.0,1,0.04130296257477234
12,4.297110080718994,0.9999802642826745,0.18826012154052277,0.8117201427421518,1.4178840931097485,0.0,0.0,0.0,1,0.3363858364445718
12,6.413417339324951,0.9999802642826745,0.03758645830758873,0.9623938059750857,1.598183124701541,0.0,0.0,0.0,1,0.00011808276618541225
12,9.571996688842773,0.9999802642826745,0.007682684080633398,0.9922975802020411,1.7551025678120562,0.0,0.0,0.0,1,0.12031460069154748
12,14.286163330078125,0.9999802642826745,0.002194840558893106,0.9977854237237814,1.8831622381136712,0.0,0.0,0.0,1,0.00015216686929975243
12,21.32203483581543,0.9999802642826745,0.0008272580320731323,0.9991530062506013,1.9822797710694013,0.0,0.0,0.0,1,0.2940510437990341
12,31.823041915893555,0.9999802642826745,0.0004290900528216679,0.9995511742298528,2.0558952120205536,0.0,0.0,0.0,1,0.45920613707600155
12,47.49574661254883,0.9999802642826745,0.0002766653046204048,0.999703598978054,2.108911225535325,0.0,0.0,0.0,1,0.09364474894388486
12,70.88719177246094,0.9999802642826745,0.00020299186548449407,0.99977727241719,2.1462508377173033,0.0,0.0,0.0,1,4.0855165609476884e-06
12,105.79882049560547,0.9999802642826745,0.00016436887595319807,0.9998158954067213,2.172138766793369,0.0,0.0,0.0,1,0.2535541471206003
13,0.010579882189631462,0.9999963866867464,0.9999964737396162,-8.705286980159599e-08,0.033479398151232104,0.0,0.0,0.0,1,-5.958828100949276e-07
13,0.01579042710363865,0.9999963866867464,0.9999964550849908,-6.839824440163511e-08,0.04367302541181588,0.0,0.0,0.0,1,1.2445009006101238e-05
13,0.023567141965031624,0.9999963866867464,0.9999963904136084,-3.726862041197876e-09,0.05543078667241944,0.0,0.0,0.0,1,0.07153557200936422
13,0.03517385199666023,0.9999963866867464,0.9999962429699853,1.4371676104740772e-07,0.06891657529743699,0.0,0.0,0.0,1,0.2278892369911376
13,0.05249682068824768,0.9999963866867464,0.9999959513093415,4.3537740490595667e-07,0.08501281935748603,0.0,0.0,0.0,1,0.4335196022676998
13,0.07835126668214798,0.9999963866867464,0.9999954025994315,9.840873148592166e-07,0.10577377912260418,0.0,0.0,0.0,1,-0.10385380041745162
13,0.11693891882896423,0.9999963866867464,0.999994364159608,2.0225271384344268e-06,0.13464770646193375,0.0,0.0,0.0,1,-0.19849728827151658
13,0.17453081905841827,0.9999963866867464,0.9999922927051156,4.09398163081498e-06,0.17634973637778653,0.0,0.0,0.0,1,-1.049770596228683e-06
13,0.2604864537715912,0.9999963866867464,0.9999877299693379,8.656717408461745e-06,0.23647287274858983,0.0,0.0,0.0,1,-6.164345585091269e-07
13,0.38877490162849426,0.9999963866867464,0.9999760610038985,2.032568284793257e-05,0.3209584528038726,0.0,0.0,0.0,1,0.2511414123028619
13,0.580244779586792,0.9999963866867464,0.9999395484402541,5.6838246492274536e-05,0.43532560239389734,0.0,0.0,0.0,1,0.2489843741209656
13,0.8660127520561218,0.9999963866867464,0.9997706873355011,0.00022569935124527873,0.5834191671440851,0.0,0.0,0.0,1,-1.4694744306931184e-06
13,1.2925201654434204,0.9999963866867464,0.9987728774933698,0.0012235091933765485,0.7655921328812803,0.0,0.0,0.0,1,0.0010822737723968912
13,1.929080605506897,0.9999963866867464,0.9905877751453314,0.009408611541415035,0.9767357667381559,0.0,0.0,0.0,1,0.10399505590909358
13,2.8791441917419434,0.9999963866867464,0.9080178770797455,0.09197850960700094,1.2053480226977946,0.0,0.0,0.0,1,-2.3612726256505567e-06
13,4.297110080718994,0.9999963866867464,0.46581238656720364,0.5341840001195428,1.43511247843371,0.0,0.0,0.0,1,0.3865815567465948
13,6.413417339324951,0.9999963866867464,0.07118774478923388,0.9288086418975126,1.6491161615406968,0.0,0.0,0.0,1,4.4088500017469556e-07
13,9.571996688842773,0.9999963866867464,0.009502942159981261,0.9904934445267651,1.8345895949028554,0.0,0.0,0.0,1,0.2213130934202583
13,14.286163330078125,0.9999963866867464,0.0023058214370220874,0.9976905652497243,1.9854781006638667,0.0,0.0,0.0,1,0.3191598718140638
13,21.32203483581543,0.9999963866867464,0.0008609742135536087,0.9991354124731928,2.1020011110821084,0.0,0.0,0.0,1,-3.3833860013654515e-06
13,31.823041915893555,0.9999963866867464,0.0004185349267346115,0.9995778517600118,2.188405860321187,0.0,0.0,0.0,1,3.0210604824887355e-05
13,47.49574661254883,0.9999963866867464,0.0002766536707429519,0.9997197330160035,2.2505636651687166,0.0,0.0,0.0,1,0.19789398434585675
13,70.88719177246094,0.9999963866867464,0.00020385177607230065,0.9997925349106741,2.2943087520770526,0.0,0.0,0.0,1,0.0003122010210259152
13,105.79882049560547,0.9999963866867464,0.00016538111675997745,0.9998310055699864,2.324622027693668,0.0,0.0,0.0,1,6.120793660668866e-05
14,0.010579882189631462,0.9999962505965618,0.9999960077473196,2.4284924227124804e-07,0.02045518234558507,0.0,0.0,0.0,1,-0.06819687075491071
14,0.01579042710363865,0.9999962505965618,0.999995869727605,3.8086895681743727e-07,0.02945261901927669,0.0,0.0,0.0,1,-0.11197635620897772
14,0.023567141965031624,0.9999962505965618,0.9999956492588977,6.013376641078594e-07,0.04201536872754769,0.0,0.0,0.0,1,-0.2093290725126857
14,0.03517385199666023,0.9999962505965618,0.9999952942760938,9.563204680373971e-07,0.059270927560825235,0.0,0.0,0.0,1,7.799947978837096e-06
14,0.05249682068824768,0.9999962505965618,0.9999947137338361,1.536862725748378e-06,0.08251007804522191,0.0,0.0,0.0,1,-2.7445343796506094e-06
14,0.07835126668214798,0.9999962505965618,0.999993735924751,2.514671810782687e-06,0.11317974120611377,0.0,0.0,0.0,1,6.356527386897071e-06
14,0.11693891882896423,0.9999962505965618,0.9999919127359513,4.337860610492683e-06,0.15304923890318287,0.0,0.0,0.0,1,0.1320248693784174
14,0.17453081905841827,0.9999962505965618,0.9999884295571224,7.821039439415145e-06,0.20465614293031853,0.0,0.0,0.0,1,-8.116780061062645e-05
14,0.2604864537715912,0.9999962505965618,0.9999807835777808,1.5467018781079034e-05,0.2718449765541916,0.0,0.0,0.0,1,0.4414575275532543
14,0.38877490162849426,0.9999962505965618,0.9999609485308872,3.530206567459171e-05,0.3598309098351102,0.0,0.0,0.0,1,1.1847320951385854e-05
14,0.580244779586792,0.9999962505965618,0.9998996159947638,9.663460179798466e-05,0.47427159335513,0.0,0.0,0.0,1,0.4334073428573957
14,0.8660127520561218,0.9999962505965618,0.9996591001333315,0.00033715046323035125,0.6194399354622878,0.0,0.0,0.0,1,-0.000504961431578077
14,1.2925201654434204,0.9999962505965618,0.9982439127630508,0.0017523378335110307,0.7960686467183837,0.0,0.0,0.0,1,0.26353882500006315
14,1.929080605506897,0.9999962505965618,0.9859401571799749,0.014056093416586979,0.999487138186607,0.0,0.0,0.0,1,0.24291576611066862
14,2.8791441917419434,0.9999962505965618,0.8723968024930185,0.1275994481035433,1.2189063964412432,0.0,0.0,0.0,1,1.2170890342222407e-06
14,4.297110080718994,0.9999962505965618,0.38425054711153156,0.6157457034850302,1.4389773722113255,0.0,0.0,0.0,1,7.77852988331773e-06
14,6.413417339324951,0.9999962505965618,0.05453444459135989,0.9454618060052019,1.6437535733023534,0.0,0.0,0.0,1,0.2479609833232833
14,9.571996688842773,0.9999962505965618,0.007756111445380403,0.9922401391511815,1.8211662629236745,0.0,0.0,0.0,1,4.485718368529845e-06
14,14.286163330078125,0.9999962505965618,0.0019820830680751,0.9980141675284867,1.9654881528318249,0.0,0.0,0.0,1,0.2349203228799358
14,21.32203483581543,0.9999962505965618,0.0007687279296854814,0.9992275226668763,2.076946240028259,0.0,0.0,0.0,1,1.0355536429473844e-06
14,31.823041915893555,0.9999962505965618,0.00039211771555400026,0.9996041328810078,2.159602296842374,0.0,0.0,0.0,1,6.68820476679155e-06
14,47.49574661254883,0.9999962505965618,0.00026469996357205176,0.9997315506329898,2.2190681872822284,0.0,0.0,0.0,1,0.2515005779177659
14,70.88719177246094,0.9999962505965618,0.00019780100798093902,0.9997984495885809,2.2609215121730766,0.0,0.0,0.0,1,0.4844076487374177
14,105.79882049560547,0.9999962505965618,0.00016218863046424628,0.9998340619660976,2.289925307984469,0.0,0.0,0.0,1,0.20333273455158807
